id_usuario,género,edad,país,tipo_suscripción,tiempo_escucha,canciones_por_día,tasa_de_saltos,tipo_de_dispositivo,anuncios_por_semana,escucha_sin_conexion,cancelo_suscripcion
357,Femenino,26,Francia,Gratis,73,27,0.19,Web,26,No,Sí
358,Masculino,22,PK,Premium,229,70,0.02,Computadora,0,Sí,No
359,Otro,19,Reino Unido,Gratis,164,21,0.53,Computadora,8,No,No
360,Femenino,49,Alemania,Familiar,61,33,0.48,Computadora,0,Sí,Sí
361,Masculino,56,IN,Gratis,164,66,0.3,Computadora,34,No,No
362,Otro,39,PK,Gratis,232,2,0.14,Móvil,27,No,No
363,Otro,57,PK,Estudiante,146,98,0.06,Móvil,0,Sí,Sí
364,Otro,18,Australia,Premium,42,27,0.22,Web,0,Sí,Sí
365,Masculino,43,Canadá,Gratis,265,89,0.56,Computadora,28,No,No
366,Femenino,32,EE.UU.,Familiar,275,47,0.59,Móvil,0,Sí,Sí
367,Otro,33,EE.UU.,Estudiante,295,1,0.03,Computadora,0,Sí,Sí
368,Otro,16,IN,Gratis,269,13,0.54,Computadora,40,No,No
369,Otro,50,Francia,Familiar,224,18,0.09,Computadora,0,Sí,No
370,Femenino,42,PK,Gratis,51,60,0.22,Computadora,17,No,No
371,Otro,49,Reino Unido,Familiar,100,49,0.37,Computadora,0,Sí,Sí
372,Femenino,35,Francia,Premium,267,63,0.6,Web,0,Sí,No
373,Otro,54,IN,Gratis,102,35,0.06,Móvil,40,No,No
374,Masculino,44,PK,Gratis,84,64,0.57,Web,23,No,Sí
375,Femenino,21,Francia,Gratis,289,92,0.2,Móvil,27,No,Sí
376,Masculino,44,Francia,Familiar,173,30,0.38,Computadora,0,Sí,No
377,Masculino,46,Australia,Familiar,42,77,0.34,Web,0,Sí,No
378,Otro,53,Australia,Familiar,261,76,0.41,Computadora,0,Sí,No
379,Otro,39,EE.UU.,Gratis,163,2,0.03,Web,38,No,Sí
380,Otro,26,Australia,Estudiante,175,9,0.37,Web,0,Sí,No
381,Femenino,35,Alemania,Estudiante,259,96,0.48,Móvil,0,Sí,Sí
382,Otro,51,PK,Premium,103,58,0.06,Móvil,0,Sí,No
383,Otro,55,Alemania,Familiar,148,52,0.43,Computadora,0,Sí,No
384,Femenino,45,PK,Premium,50,19,0.02,Móvil,0,Sí,No
385,Femenino,53,PK,Familiar,187,27,0.11,Computadora,0,Sí,Sí
386,Femenino,16,Alemania,Estudiante,57,48,0.52,Web,0,Sí,No
387,Masculino,32,Francia,Gratis,51,70,0.38,Web,19,No,No
388,Otro,26,Francia,Gratis,146,4,0.59,Móvil,16,No,No
389,Femenino,48,Reino Unido,Gratis,210,60,0.05,Computadora,42,No,Sí
390,Otro,59,Reino Unido,Familiar,58,55,0.25,Web,0,Sí,No
391,Femenino,42,IN,Familiar,124,11,0.16,Móvil,0,Sí,No
392,Femenino,40,IN,Estudiante,273,80,0.26,Móvil,0,Sí,Sí
393,Femenino,53,PK,Gratis,49,74,0.47,Móvil,19,No,No
394,Femenino,38,EE.UU.,Estudiante,119,73,0.11,Web,0,Sí,No
395,Femenino,58,Canadá,Estudiante,225,10,0.08,Web,0,Sí,No
396,Otro,24,EE.UU.,Gratis,203,75,0.26,Computadora,27,No,No
397,Otro,36,Alemania,Familiar,21,11,0.28,Web,0,Sí,No
398,Femenino,53,Reino Unido,Estudiante,120,66,0.25,Móvil,0,Sí,Sí
399,Masculino,21,Australia,Estudiante,59,34,0.11,Web,0,Sí,No
400,Masculino,43,Francia,Familiar,272,5,0.24,Computadora,0,Sí,No
401,Femenino,26,EE.UU.,Premium,228,24,0.12,Móvil,0,Sí,No
402,Masculino,23,Alemania,Estudiante,131,23,0.32,Computadora,0,Sí,No
403,Femenino,40,PK,Estudiante,103,39,0.08,Web,0,Sí,Sí
404,Femenino,37,Canadá,Gratis,152,87,0.57,Computadora,23,No,No
405,Masculino,33,PK,Familiar,261,18,0.28,Computadora,0,Sí,Sí
406,Otro,26,EE.UU.,Familiar,276,46,0.2,Móvil,0,Sí,Sí
407,Otro,43,Australia,Familiar,58,22,0.37,Computadora,0,Sí,No
408,Otro,46,Canadá,Premium,118,98,0.53,Web,0,Sí,No
409,Masculino,23,Australia,Gratis,256,83,0.17,Móvil,29,No,No
410,Femenino,30,Canadá,Gratis,84,22,0.25,Móvil,5,No,No
411,Femenino,32,Australia,Premium,51,8,0.29,Computadora,0,Sí,No
412,Femenino,29,Australia,Gratis,107,23,0.52,Web,17,No,Sí
413,Otro,19,EE.UU.,Gratis,289,61,0.31,Computadora,18,No,No
414,Masculino,19,Australia,Premium,264,89,0.35,Web,0,Sí,No
415,Masculino,24,Francia,Premium,227,97,0.03,Web,0,Sí,No
416,Otro,16,Reino Unido,Gratis,97,86,0.15,Computadora,26,No,No
417,Masculino,44,Canadá,Premium,168,40,0.56,Móvil,0,Sí,Sí
418,Masculino,42,Reino Unido,Premium,23,66,0.49,Computadora,0,Sí,No
419,Femenino,55,Francia,Premium,271,98,0.5,Computadora,0,Sí,Sí
420,Otro,38,Reino Unido,Premium,104,59,0.01,Web,0,Sí,Sí
421,Masculino,30,Australia,Gratis,251,59,0.11,Computadora,28,No,No
422,Femenino,20,Canadá,Estudiante,105,75,0.25,Computadora,0,Sí,No
423,Femenino,40,Australia,Estudiante,281,77,0.38,Web,0,Sí,No
424,Femenino,58,Francia,Gratis,93,50,0.18,Móvil,39,No,No
425,Otro,20,Australia,Familiar,146,74,0.33,Web,0,Sí,No
426,Masculino,43,Alemania,Premium,170,73,0.48,Computadora,0,Sí,No
427,Otro,37,EE.UU.,Premium,40,91,0.57,Móvil,0,Sí,No
428,Otro,48,IN,Estudiante,171,31,0.4,Computadora,0,Sí,No
429,Otro,53,PK,Familiar,36,67,0.21,Móvil,0,Sí,No
430,Otro,25,Canadá,Gratis,274,57,0.05,Web,38,No,No
431,Femenino,51,Canadá,Familiar,79,71,0.11,Computadora,0,Sí,No
432,Otro,42,Reino Unido,Familiar,91,81,0.52,Móvil,0,Sí,No
433,Otro,50,PK,Premium,69,20,0.13,Móvil,0,Sí,Sí
434,Otro,56,Francia,Familiar,14,93,0.07,Computadora,0,Sí,Sí
435,Femenino,47,EE.UU.,Premium,55,7,0.54,Web,0,Sí,No
436,Masculino,41,EE.UU.,Gratis,88,34,0.3,Web,48,No,No
437,Masculino,20,IN,Premium,236,78,0.35,Móvil,0,Sí,No
438,Masculino,57,IN,Gratis,214,85,0.58,Computadora,17,No,No
439,Otro,35,Alemania,Gratis,172,5,0.05,Computadora,27,No,No
440,Masculino,40,PK,Familiar,163,11,0.3,Móvil,0,Sí,No
441,Femenino,46,IN,Premium,123,9,0.27,Computadora,0,Sí,No
442,Masculino,48,EE.UU.,Gratis,251,28,0.49,Web,46,No,No
443,Otro,49,Reino Unido,Gratis,191,92,0.49,Web,29,No,No
444,Masculino,44,Australia,Familiar,35,14,0.44,Web,0,Sí,No
445,Otro,47,Australia,Estudiante,250,86,0.0,Móvil,0,Sí,Sí
446,Otro,46,PK,Estudiante,247,67,0.32,Computadora,0,Sí,Sí
447,Otro,44,Francia,Premium,18,51,0.38,Web,0,Sí,Sí
448,Masculino,52,IN,Estudiante,296,35,0.22,Web,0,Sí,No
449,Otro,37,Francia,Gratis,25,62,0.47,Móvil,14,No,No
450,Masculino,41,EE.UU.,Premium,166,86,0.03,Computadora,0,Sí,No
451,Femenino,55,Alemania,Estudiante,98,17,0.17,Computadora,0,Sí,Sí
452,Femenino,28,Alemania,Estudiante,288,86,0.16,Móvil,0,Sí,Sí
453,Masculino,40,EE.UU.,Premium,10,54,0.5,Web,0,Sí,No
454,Masculino,19,IN,Premium,188,15,0.27,Computadora,0,Sí,No
455,Masculino,53,Canadá,Gratis,65,55,0.56,Computadora,33,No,No
456,Otro,20,Francia,Familiar,210,82,0.51,Web,0,Sí,No
457,Femenino,18,Reino Unido,Estudiante,128,28,0.33,Móvil,0,Sí,Sí
458,Femenino,25,EE.UU.,Familiar,72,32,0.32,Computadora,0,Sí,Sí
459,Masculino,26,Reino Unido,Estudiante,150,40,0.06,Computadora,0,Sí,No
460,Masculino,24,PK,Estudiante,57,35,0.48,Web,0,Sí,No
461,Femenino,41,PK,Estudiante,199,12,0.4,Web,0,Sí,Sí
462,Masculino,21,Canadá,Estudiante,211,96,0.57,Computadora,0,Sí,No
463,Femenino,30,Canadá,Familiar,115,68,0.49,Computadora,0,Sí,No
464,Masculino,37,Australia,Gratis,260,30,0.51,Web,37,No,No
465,Masculino,39,Alemania,Gratis,110,17,0.58,Computadora,24,No,No
466,Femenino,53,PK,Gratis,224,11,0.11,Móvil,12,No,No
467,Femenino,39,IN,Familiar,63,96,0.32,Móvil,0,Sí,No
468,Masculino,48,Francia,Familiar,40,62,0.01,Móvil,0,Sí,No
469,Otro,41,Canadá,Estudiante,163,45,0.47,Web,0,Sí,Sí
470,Otro,52,Alemania,Gratis,211,48,0.47,Computadora,27,No,No
471,Masculino,51,Canadá,Premium,72,82,0.44,Web,0,Sí,No
472,Masculino,20,EE.UU.,Premium,16,82,0.09,Web,0,Sí,No
473,Otro,58,Alemania,Premium,205,11,0.47,Móvil,0,Sí,No
474,Otro,22,Reino Unido,Premium,290,17,0.43,Móvil,0,Sí,No
475,Otro,33,IN,Estudiante,86,30,0.55,Web,0,Sí,No
476,Femenino,35,Alemania,Gratis,34,1,0.45,Computadora,30,No,Sí
477,Femenino,21,IN,Premium,192,95,0.3,Computadora,0,Sí,No
478,Masculino,31,PK,Premium,65,7,0.04,Computadora,0,Sí,No
479,Otro,54,Francia,Gratis,225,60,0.19,Móvil,17,No,Sí
480,Femenino,49,Reino Unido,Gratis,266,2,0.46,Computadora,16,No,Sí
481,Otro,44,Alemania,Premium,196,36,0.42,Web,0,Sí,No
482,Otro,51,Reino Unido,Gratis,294,73,0.28,Móvil,15,No,No
483,Femenino,56,Alemania,Familiar,38,82,0.31,Computadora,0,Sí,Sí
484,Femenino,33,Canadá,Estudiante,123,23,0.31,Computadora,0,Sí,No
485,Masculino,42,EE.UU.,Premium,102,95,0.14,Web,0,Sí,No
486,Femenino,19,Reino Unido,Premium,43,30,0.32,Computadora,0,Sí,No
487,Masculino,16,Alemania,Estudiante,112,81,0.07,Móvil,0,Sí,Sí
488,Masculino,29,Australia,Estudiante,150,27,0.1,Computadora,0,Sí,No
489,Masculino,43,Australia,Premium,28,41,0.17,Web,0,Sí,No
490,Otro,42,Alemania,Estudiante,256,12,0.51,Móvil,0,Sí,Sí
491,Otro,38,EE.UU.,Premium,205,38,0.38,Web,0,Sí,No
492,Masculino,20,EE.UU.,Estudiante,174,85,0.5,Web,0,Sí,No
493,Masculino,23,Australia,Estudiante,181,89,0.29,Móvil,0,Sí,Sí
494,Femenino,51,Francia,Estudiante,299,71,0.58,Computadora,0,Sí,Sí
495,Masculino,17,Alemania,Estudiante,292,27,0.17,Móvil,0,Sí,No
496,Otro,17,PK,Premium,141,15,0.45,Web,0,Sí,No
497,Femenino,37,IN,Familiar,184,14,0.59,Móvil,0,Sí,No
498,Masculino,55,Canadá,Estudiante,118,13,0.42,Computadora,0,Sí,No
499,Femenino,48,Francia,Premium,164,70,0.15,Móvil,0,Sí,No
500,Otro,38,IN,Gratis,283,69,0.01,Computadora,35,No,No
501,Otro,55,IN,Estudiante,47,24,0.59,Móvil,0,Sí,No
502,Femenino,23,Australia,Estudiante,101,88,0.45,Web,0,Sí,Sí
503,Otro,49,EE.UU.,Gratis,270,92,0.38,Web,26,No,No
504,Otro,38,Reino Unido,Gratis,208,18,0.38,Computadora,46,No,No
505,Otro,40,Canadá,Estudiante,172,21,0.36,Computadora,0,Sí,No
506,Masculino,31,Francia,Premium,236,11,0.13,Web,0,Sí,No
507,Masculino,36,Alemania,Premium,265,25,0.19,Web,0,Sí,No
508,Femenino,57,Australia,Gratis,54,65,0.01,Móvil,35,No,Sí
509,Otro,48,Francia,Familiar,191,78,0.32,Móvil,0,Sí,No
510,Masculino,21,EE.UU.,Familiar,251,94,0.12,Computadora,0,Sí,No
511,Otro,21,Alemania,Premium,260,97,0.25,Computadora,0,Sí,No
512,Femenino,23,Francia,Premium,213,64,0.34,Web,0,Sí,Sí
513,Otro,28,Alemania,Familiar,152,11,0.15,Web,0,Sí,No
514,Femenino,53,Francia,Gratis,226,99,0.05,Computadora,49,No,No
515,Femenino,20,Canadá,Gratis,115,28,0.09,Computadora,29,No,No
516,Femenino,43,PK,Gratis,55,64,0.07,Web,46,No,Sí
517,Otro,25,EE.UU.,Familiar,123,18,0.56,Móvil,0,Sí,No
518,Otro,56,EE.UU.,Gratis,110,42,0.4,Computadora,16,No,Sí
519,Masculino,21,Australia,Premium,164,90,0.55,Computadora,0,Sí,No
520,Otro,24,Alemania,Premium,185,77,0.54,Computadora,0,Sí,No
521,Masculino,38,Alemania,Premium,262,5,0.31,Móvil,0,Sí,No
522,Otro,20,Canadá,Premium,230,32,0.04,Computadora,0,Sí,No
523,Masculino,28,IN,Estudiante,17,64,0.42,Web,0,Sí,Sí
524,Masculino,58,Alemania,Estudiante,274,18,0.03,Computadora,0,Sí,No
525,Masculino,47,Canadá,Familiar,75,19,0.28,Móvil,0,Sí,No
526,Femenino,24,EE.UU.,Gratis,250,81,0.27,Computadora,16,No,No
527,Otro,20,EE.UU.,Premium,35,61,0.33,Web,0,Sí,No
528,Otro,41,Alemania,Premium,33,1,0.08,Web,0,Sí,Sí
529,Masculino,35,PK,Gratis,270,39,0.29,Web,30,No,No
530,Femenino,21,PK,Estudiante,192,52,0.46,Web,0,Sí,Sí
531,Otro,17,Australia,Familiar,195,60,0.26,Computadora,0,Sí,No
532,Otro,49,Francia,Familiar,288,46,0.05,Web,0,Sí,No
533,Masculino,35,EE.UU.,Estudiante,155,84,0.21,Web,0,Sí,Sí
534,Otro,34,Australia,Familiar,136,3,0.04,Móvil,0,Sí,Sí
535,Masculino,38,Reino Unido,Premium,137,38,0.02,Computadora,0,Sí,No
536,Otro,35,Alemania,Gratis,111,62,0.47,Web,13,No,Sí
537,Otro,38,PK,Familiar,211,72,0.35,Computadora,0,Sí,No
538,Femenino,39,Alemania,Premium,168,69,0.54,Computadora,0,Sí,Sí
539,Femenino,53,Australia,Estudiante,86,27,0.15,Móvil,0,Sí,No
540,Otro,42,IN,Premium,219,2,0.04,Móvil,0,Sí,No
541,Femenino,40,Alemania,Familiar,66,51,0.3,Móvil,0,Sí,No
542,Masculino,48,Francia,Premium,73,97,0.41,Móvil,0,Sí,Sí
543,Otro,52,Reino Unido,Premium,274,56,0.09,Computadora,0,Sí,No
544,Femenino,44,Australia,Familiar,169,69,0.06,Web,0,Sí,No
545,Masculino,30,Alemania,Familiar,88,58,0.33,Web,0,Sí,No
546,Femenino,57,Francia,Familiar,286,87,0.53,Computadora,0,Sí,No
547,Masculino,29,Australia,Premium,23,98,0.36,Web,0,Sí,No
548,Masculino,49,Alemania,Premium,296,69,0.35,Web,0,Sí,No
549,Masculino,25,EE.UU.,Estudiante,264,51,0.09,Móvil,0,Sí,No
550,Otro,32,IN,Familiar,167,56,0.19,Web,0,Sí,No
551,Masculino,39,PK,Gratis,87,62,0.12,Web,46,No,No
552,Masculino,22,Francia,Estudiante,92,70,0.51,Web,0,Sí,No
553,Otro,23,PK,Estudiante,101,96,0.41,Móvil,0,Sí,Sí
554,Femenino,53,Francia,Estudiante,139,1,0.54,Móvil,0,Sí,No
555,Masculino,46,Alemania,Familiar,159,93,0.47,Computadora,0,Sí,Sí
556,Masculino,41,Alemania,Premium,229,15,0.56,Móvil,0,Sí,No
557,Femenino,30,EE.UU.,Premium,281,63,0.02,Computadora,0,Sí,No
558,Otro,40,IN,Gratis,286,44,0.58,Móvil,46,No,No
559,Otro,46,IN,Gratis,261,12,0.6,Web,47,No,No
560,Femenino,25,PK,Premium,295,56,0.17,Web,0,Sí,No
561,Femenino,41,Australia,Estudiante,256,51,0.57,Computadora,0,Sí,No
562,Otro,27,Alemania,Estudiante,173,27,0.52,Computadora,0,Sí,No
563,Otro,45,PK,Gratis,124,49,0.05,Web,22,No,Sí
564,Femenino,52,Reino Unido,Premium,230,12,0.11,Móvil,0,Sí,No
565,Femenino,48,IN,Premium,292,21,0.26,Móvil,0,Sí,No
566,Otro,38,EE.UU.,Gratis,205,25,0.02,Computadora,33,No,No
567,Otro,44,IN,Estudiante,48,61,0.26,Móvil,0,Sí,No
568,Masculino,45,Australia,Familiar,271,6,0.09,Computadora,0,Sí,No
569,Otro,25,Reino Unido,Premium,166,5,0.4,Web,0,Sí,No
570,Femenino,50,Francia,Gratis,285,46,0.4,Web,46,No,No
571,Masculino,58,Alemania,Premium,175,33,0.37,Web,0,Sí,Sí
572,Otro,35,EE.UU.,Gratis,205,71,0.28,Móvil,16,No,No
573,Masculino,18,Francia,Gratis,101,95,0.17,Web,22,No,No
574,Femenino,21,IN,Gratis,134,80,0.23,Móvil,41,No,No
575,Otro,32,IN,Premium,12,38,0.24,Móvil,0,Sí,No
576,Masculino,33,Alemania,Familiar,147,82,0.5,Web,0,Sí,No
577,Masculino,41,Australia,Premium,174,8,0.17,Web,0,Sí,Sí
578,Femenino,33,Francia,Premium,86,57,0.26,Móvil,0,Sí,No
579,Masculino,35,Australia,Estudiante,99,19,0.01,Móvil,0,Sí,Sí
580,Masculino,18,PK,Gratis,78,92,0.26,Web,32,No,No
581,Femenino,58,Francia,Premium,274,60,0.45,Web,0,Sí,No
582,Femenino,46,Alemania,Premium,28,53,0.02,Computadora,0,Sí,No
583,Femenino,21,Australia,Premium,211,86,0.09,Computadora,0,Sí,No
584,Femenino,33,Canadá,Estudiante,121,41,0.08,Computadora,0,Sí,No
585,Otro,39,Reino Unido,Estudiante,32,34,0.48,Web,0,Sí,No
586,Femenino,27,PK,Estudiante,246,65,0.6,Web,0,Sí,Sí
587,Otro,26,PK,Estudiante,15,15,0.46,Móvil,0,Sí,No
588,Femenino,23,EE.UU.,Familiar,55,10,0.19,Móvil,0,Sí,No
589,Femenino,58,Australia,Premium,40,72,0.42,Web,0,Sí,No
590,Femenino,51,IN,Gratis,143,35,0.08,Móvil,23,No,No
591,Otro,22,Australia,Premium,263,74,0.18,Móvil,0,Sí,No
592,Masculino,58,Reino Unido,Premium,178,98,0.43,Computadora,0,Sí,No
593,Masculino,37,Australia,Premium,30,38,0.16,Móvil,0,Sí,No
594,Masculino,34,IN,Premium,278,29,0.42,Web,0,Sí,No
595,Otro,23,EE.UU.,Premium,230,75,0.29,Móvil,0,Sí,Sí
596,Femenino,32,Francia,Estudiante,215,39,0.4,Computadora,0,Sí,No
597,Masculino,41,Reino Unido,Gratis,196,51,0.35,Web,14,No,No
598,Femenino,28,Reino Unido,Gratis,125,94,0.33,Móvil,28,No,No
599,Masculino,19,Alemania,Premium,222,80,0.46,Móvil,0,Sí,No
600,Otro,35,Francia,Premium,233,41,0.14,Móvil,0,Sí,No
601,Masculino,25,IN,Familiar,177,24,0.01,Web,0,Sí,No
602,Otro,44,Australia,Estudiante,99,9,0.53,Web,0,Sí,No
603,Femenino,58,Alemania,Estudiante,34,58,0.16,Móvil,0,Sí,No
604,Masculino,37,Reino Unido,Gratis,138,87,0.29,Móvil,31,No,Sí
605,Femenino,21,Canadá,Estudiante,254,22,0.22,Computadora,0,Sí,Sí
606,Femenino,28,Reino Unido,Familiar,233,63,0.03,Computadora,0,Sí,Sí
607,Femenino,19,Alemania,Estudiante,219,39,0.28,Web,0,Sí,No
608,Otro,21,IN,Familiar,91,20,0.56,Web,0,Sí,No
609,Femenino,41,Alemania,Premium,31,21,0.09,Web,0,Sí,No
610,Femenino,31,Reino Unido,Gratis,205,64,0.24,Computadora,42,No,No
611,Femenino,40,Francia,Premium,21,91,0.14,Computadora,0,Sí,No
612,Masculino,57,Canadá,Gratis,11,52,0.49,Móvil,37,No,Sí
613,Femenino,22,Francia,Premium,222,93,0.33,Móvil,0,Sí,No
614,Femenino,54,IN,Familiar,123,27,0.26,Móvil,0,Sí,No
615,Femenino,42,Reino Unido,Estudiante,287,96,0.08,Móvil,0,Sí,Sí
616,Femenino,37,Canadá,Familiar,197,19,0.22,Móvil,0,Sí,No
617,Otro,51,Reino Unido,Premium,267,12,0.48,Web,0,Sí,Sí
618,Otro,26,Reino Unido,Estudiante,12,62,0.44,Móvil,0,Sí,No
619,Masculino,44,Australia,Premium,243,17,0.42,Web,0,Sí,No
620,Otro,53,Francia,Premium,140,28,0.4,Móvil,0,Sí,No
621,Otro,54,Alemania,Premium,111,87,0.36,Móvil,0,Sí,No
622,Femenino,27,Alemania,Premium,238,54,0.3,Computadora,0,Sí,Sí
623,Femenino,29,IN,Premium,225,40,0.53,Web,0,Sí,No
624,Otro,24,Australia,Premium,214,4,0.25,Web,0,Sí,No
625,Otro,58,EE.UU.,Gratis,112,1,0.17,Móvil,12,No,No
626,Masculino,16,Alemania,Gratis,85,98,0.51,Móvil,21,No,No
627,Femenino,37,Australia,Familiar,192,7,0.39,Computadora,0,Sí,No
628,Otro,16,EE.UU.,Estudiante,216,27,0.31,Móvil,0,Sí,No
629,Otro,24,EE.UU.,Estudiante,283,88,0.3,Móvil,0,Sí,No
630,Femenino,32,Reino Unido,Gratis,113,88,0.01,Computadora,45,No,No
631,Masculino,29,EE.UU.,Familiar,60,15,0.17,Computadora,0,Sí,No
632,Femenino,31,Australia,Estudiante,115,84,0.1,Web,0,Sí,Sí
633,Femenino,59,Australia,Premium,180,84,0.35,Computadora,0,Sí,Sí
634,Otro,56,IN,Gratis,290,84,0.05,Computadora,30,No,No
635,Otro,20,Australia,Gratis,106,10,0.19,Móvil,10,No,No
636,Otro,27,IN,Premium,296,79,0.27,Computadora,0,Sí,No
637,Otro,41,EE.UU.,Familiar,68,8,0.34,Móvil,0,Sí,No
638,Otro,16,IN,Estudiante,177,34,0.15,Computadora,0,Sí,No
639,Masculino,34,Australia,Estudiante,198,17,0.54,Computadora,0,Sí,No
640,Femenino,23,PK,Estudiante,78,68,0.37,Web,0,Sí,Sí
641,Femenino,25,EE.UU.,Estudiante,290,76,0.4,Web,0,Sí,No
642,Masculino,58,Australia,Familiar,36,57,0.02,Web,0,Sí,No
643,Otro,51,Alemania,Estudiante,108,14,0.5,Computadora,0,Sí,No
644,Femenino,48,IN,Premium,98,88,0.18,Computadora,0,Sí,No
645,Masculino,22,Australia,Gratis,287,17,0.42,Móvil,40,No,No
646,Otro,33,Alemania,Estudiante,172,51,0.51,Web,0,Sí,No
647,Masculino,54,Reino Unido,Gratis,89,95,0.36,Computadora,38,No,No
648,Masculino,50,PK,Gratis,200,14,0.28,Computadora,46,No,No
649,Otro,28,Alemania,Estudiante,289,11,0.55,Móvil,0,Sí,Sí
650,Femenino,48,Francia,Familiar,23,76,0.58,Computadora,0,Sí,Sí
651,Otro,21,IN,Estudiante,170,51,0.53,Móvil,0,Sí,Sí
652,Otro,19,Canadá,Premium,227,48,0.56,Computadora,0,Sí,No
653,Otro,26,EE.UU.,Familiar,290,66,0.36,Móvil,0,Sí,No
654,Femenino,55,Canadá,Premium,200,50,0.04,Web,0,Sí,No
655,Femenino,59,IN,Estudiante,34,63,0.39,Computadora,0,Sí,Sí
656,Femenino,24,IN,Familiar,105,3,0.01,Móvil,0,Sí,No
657,Femenino,58,Australia,Premium,216,31,0.33,Computadora,0,Sí,Sí
658,Masculino,23,Francia,Familiar,105,55,0.55,Computadora,0,Sí,No
659,Masculino,53,Francia,Familiar,244,64,0.24,Móvil,0,Sí,No
660,Otro,29,Francia,Familiar,30,41,0.39,Móvil,0,Sí,No
661,Femenino,23,Alemania,Estudiante,126,34,0.57,Web,0,Sí,Sí
662,Femenino,29,Australia,Estudiante,106,55,0.35,Computadora,0,Sí,No
663,Otro,49,Reino Unido,Gratis,295,17,0.4,Web,31,No,No
664,Femenino,23,Alemania,Premium,230,52,0.43,Móvil,0,Sí,No
665,Femenino,29,Alemania,Familiar,102,74,0.32,Móvil,0,Sí,No
666,Otro,43,IN,Familiar,152,55,0.3,Computadora,0,Sí,No
667,Masculino,31,Canadá,Estudiante,77,80,0.35,Móvil,0,Sí,No
668,Otro,43,EE.UU.,Premium,78,48,0.21,Móvil,0,Sí,No
669,Femenino,39,Reino Unido,Gratis,220,18,0.05,Móvil,18,No,No
670,Femenino,38,Reino Unido,Gratis,245,12,0.52,Computadora,48,No,Sí
671,Masculino,31,Canadá,Gratis,30,42,0.06,Móvil,44,No,No
672,Femenino,35,Reino Unido,Estudiante,226,55,0.25,Computadora,0,Sí,Sí
673,Femenino,44,PK,Gratis,133,18,0.4,Móvil,11,No,No
674,Femenino,33,Australia,Familiar,118,36,0.58,Computadora,0,Sí,No
675,Femenino,27,Canadá,Premium,115,61,0.31,Computadora,0,Sí,No
676,Otro,38,Canadá,Premium,155,80,0.07,Móvil,0,Sí,No
677,Masculino,30,IN,Premium,125,65,0.37,Web,0,Sí,No
678,Otro,55,Alemania,Familiar,190,5,0.58,Computadora,0,Sí,No
679,Femenino,20,Reino Unido,Premium,164,33,0.34,Computadora,0,Sí,Sí
680,Masculino,33,Canadá,Familiar,126,49,0.45,Computadora,0,Sí,No
681,Femenino,47,Alemania,Gratis,272,8,0.32,Móvil,44,No,No
682,Femenino,47,PK,Familiar,263,79,0.58,Web,0,Sí,Sí
683,Otro,38,Alemania,Estudiante,127,4,0.0,Web,0,Sí,No
684,Femenino,55,Australia,Gratis,281,21,0.12,Móvil,42,No,No
685,Femenino,40,PK,Gratis,210,64,0.56,Web,13,No,No
686,Femenino,49,Canadá,Premium,206,27,0.41,Web,0,Sí,No
687,Femenino,52,Canadá,Familiar,285,82,0.57,Móvil,0,Sí,No
688,Otro,35,PK,Premium,29,18,0.42,Web,0,Sí,Sí
689,Otro,53,IN,Estudiante,67,87,0.28,Computadora,0,Sí,No
690,Masculino,52,Reino Unido,Gratis,252,44,0.34,Móvil,24,No,No
691,Otro,22,Reino Unido,Estudiante,291,97,0.24,Móvil,0,Sí,No
692,Otro,58,Alemania,Estudiante,136,57,0.47,Móvil,0,Sí,No
693,Masculino,33,IN,Premium,154,52,0.32,Web,0,Sí,No
694,Femenino,20,Reino Unido,Familiar,279,67,0.4,Computadora,0,Sí,No
695,Masculino,21,Canadá,Premium,199,85,0.19,Computadora,0,Sí,No
696,Masculino,56,Reino Unido,Gratis,30,66,0.35,Móvil,31,No,No
697,Femenino,54,PK,Familiar,158,2,0.34,Computadora,0,Sí,No
698,Masculino,51,Reino Unido,Estudiante,83,10,0.33,Móvil,0,Sí,No
699,Masculino,24,IN,Premium,161,23,0.45,Web,0,Sí,Sí
700,Femenino,21,PK,Premium,183,20,0.21,Móvil,0,Sí,No
701,Masculino,58,PK,Estudiante,131,47,0.06,Móvil,0,Sí,No
702,Femenino,26,EE.UU.,Premium,126,52,0.22,Web,0,Sí,Sí
703,Masculino,32,Francia,Familiar,282,22,0.19,Móvil,0,Sí,Sí
704,Masculino,44,Alemania,Premium,240,46,0.11,Móvil,0,Sí,Sí
705,Masculino,22,Australia,Estudiante,169,52,0.1,Móvil,0,Sí,Sí
706,Femenino,29,EE.UU.,Estudiante,238,61,0.09,Web,0,Sí,No
707,Masculino,37,Reino Unido,Familiar,276,17,0.4,Móvil,0,Sí,No
708,Femenino,18,PK,Estudiante,101,8,0.43,Web,0,Sí,No
709,Femenino,27,Australia,Familiar,176,20,0.05,Web,0,Sí,Sí
710,Masculino,43,Alemania,Premium,161,84,0.08,Móvil,0,Sí,No
711,Masculino,58,Francia,Estudiante,153,24,0.29,Computadora,0,Sí,No
712,Otro,20,IN,Familiar,199,52,0.22,Web,0,Sí,No
713,Femenino,37,Francia,Gratis,252,58,0.41,Web,28,No,No
714,Masculino,39,EE.UU.,Gratis,79,5,0.37,Móvil,7,No,No
715,Masculino,36,PK,Premium,15,11,0.49,Computadora,0,Sí,No
